,State_Code,State_Name,Crash_ID,Count_Non_Motorists,Count_Vehicles_Total,Count_Vehicle_Forms,Count_PVH_Involved,Count_Occupants_MV,City_Name,Month_Name,Day_of_Month,Day_of_Week,Crash_Hour,Crash_Minute,Area_Rural_Urban,Road_Functional_Class,On_NHS_Road,Latitude,Longitude,Intersection_Type,Light_Condition,Weather_Condition,Notif_Hour,Notif_Minute,Arrival_Hour,Arrival_Minute,Hospital_Hour,Hospital_Minute,Fatalities_Count,Clean_Light_Condition,Clean_Weather_Condition,Total_Killed,Total_Alive,Fatal_Seats_List,Killed_Restraint_List,Any_Driver_Drinking,Total_Drinking_Drivers,Driver_License_Category,Driver_Max_Prev_Accident_Count,Driver_Max_Prev_Speeding_Count,Max_Driver_Age,Min_Driver_Age,Driver_Sex_List,Total_Exceeding_Limit_Vehicles,Total_Too_Fast_Vehicles,Max_Vehicle_Type_Severity_5,Max_Vehicle_Damage_Rank,Max_Harmful_Event_Severity,Crash_Road_Surface_Condition,Crash_Horizontal_Alignment,Crash_Vertical_Profile,Crash_Impairment_Category,Crash_Vehicle_Defect
12730,17,Illinois,170200,0,1,1,0,1,NOT APPLICABLE,March,19,Sunday,19,36,Rural,High Speed (Arterial),Yes,37.41453333,-89.19736111,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,36,7:00pm-7:59pm,44,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,88.0,88.0,['Female'],0,0,3,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
12731,17,Illinois,170201,1,1,1,0,1,MORTON GROVE,March,19,Sunday,20,0,Urban,Medium Speed (Collector),No,42.04833611,-87.80620556,Non-Intersection,Dark - Not Lighted,Clear,8:00am-8:59am,7,8:00am-8:59am,9,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],1,1,Valid,0.0,0.0,63.0,63.0,['Male'],0,0,2,2,4,Dry,Straight,Level,Lowest,No
12732,17,Illinois,170202,1,1,1,0,1,NOT APPLICABLE,March,19,Sunday,21,13,Urban,High Speed (Arterial),Yes,42.37844444,-88.1688,Non-Intersection,Dark - Not Lighted,Clear,9:00pm-9:59pm,13,9:00pm-9:59pm,15,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,1.0,1.0,22.0,22.0,['Male'],0,0,2,4,4,Dry,Curve,Level,Lowest,No
12733,17,Illinois,170203,1,1,1,0,1,STERLING,March,19,Sunday,22,21,Urban,Medium Speed (Collector),No,41.79095556,-89.72207222,Non-Intersection,Dark - Not Lighted,Clear,10:00pm-10:59pm,21,10:00pm-10:59pm,28,10:00pm-10:59pm,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,23.0,23.0,['Male'],0,0,3,3,4,Dry,Straight,Level,Lowest,No
12734,17,Illinois,170204,0,1,1,0,3,HAZEL CREST,March,20,Monday,1,8,Urban,Medium Speed (Collector),No,41.57905278,-87.65978889,Simple Junction,Dark - Lighted,Clear,1:00am-1:59am,8,1:00am-1:59am,13,Unknown,Unknown EMS Hospital Arrival Time,2,Dark - Lighted,Clear,2,1,"['Driver', 'Rear_Seat']","['None_Used', 'None_Used']",1,1,Valid,0.0,0.0,36.0,36.0,['Female'],3,0,2,4,3,Dry,Straight,Level,Lowest,No
12735,17,Illinois,170205,0,3,3,0,3,NOT APPLICABLE,March,20,Monday,18,6,Rural,Medium Speed (Collector),No,41.7,-88.65253889,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,7,6:00pm-6:59pm,17,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,1.0,0.0,24.0,16.0,"['Male', 'Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
12736,17,Illinois,170207,0,2,2,0,2,NOT APPLICABLE,March,21,Tuesday,14,51,Rural,Medium Speed (Collector),No,38.77513611,-88.09453611,Non-Intersection,Daylight,Rain,2:00pm-2:59pm,56,3:00pm-3:59pm,0,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Rain/Wind/Minor,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,55.0,55.0,"['Male', 'Female']",0,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
12737,17,Illinois,170209,0,1,1,0,1,NOT APPLICABLE,March,21,Tuesday,17,24,Urban,High Speed (Arterial),Yes,38.77255833,-90.04371944,Non-Intersection,Daylight,Clear,5:00pm-5:59pm,24,5:00pm-5:59pm,30,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,2.0,0.0,52.0,52.0,['Male'],0,0,4,4,3,Wet/Standing Water,Straight,Level,Lowest,No
12738,17,Illinois,170210,0,1,1,0,1,NOT APPLICABLE,March,21,Tuesday,18,30,Rural,High Speed (Arterial),Yes,40.22307778,-88.52249722,Non-Intersection,Daylight,Rain,6:00pm-6:59pm,32,6:00pm-6:59pm,39,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Rain/Wind/Minor,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,0.0,20.0,20.0,['Male'],1,0,2,4,3,Wet/Standing Water,Straight,Level,Lowest,No
12739,17,Illinois,170211,0,2,2,0,8,CHICAGO,March,21,Tuesday,19,52,Urban,High Speed (Arterial),Yes,41.99029167,-87.71403889,Complex/Circle,Dark - Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,7,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,46.0,18.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,Yes
12740,17,Illinois,170212,1,1,1,0,1,BURR RIDGE,March,22,Wednesday,6,40,Urban,High Speed (Arterial),Yes,41.72313056,-87.94385833,Complex/Circle,Dark - Not Lighted,Clear,6:00am-6:59am,40,6:00am-6:59am,41,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,47.0,47.0,['Male'],0,0,3,3,4,Dry,Straight,Level,Lowest,No
12741,17,Illinois,170214,0,1,1,0,1,NOT APPLICABLE,March,22,Wednesday,18,27,Rural,Medium Speed (Collector),No,37.88024722,-88.69277778,Non-Intersection,Daylight,Cloudy,6:00pm-6:59pm,27,6:00pm-6:59pm,49,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Reduced Visibility,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,57.0,57.0,['Male'],0,0,2,4,3,Wet/Standing Water,Straight,Level,Lowest,No
12742,17,Illinois,170215,0,4,4,0,5,NOT APPLICABLE,March,23,Thursday,16,41,Rural,High Speed (Arterial),Yes,37.23730833,-89.15703611,Non-Intersection,Daylight,Clear,4:00pm-4:59pm,41,4:00pm-4:59pm,43,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,4,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,68.0,30.0,"['Male', 'Male', 'Male', 'Male']",0,0,4,4,5,Dry,Straight,Level,Lowest,No
12743,17,Illinois,170216,1,1,1,0,1,BRIDGEVIEW,March,24,Friday,20,35,Urban,High Speed (Arterial),Yes,41.734425,-87.7992,Non-Intersection,Dusk,Rain,8:00pm-8:59pm,45,8:00pm-8:59pm,50,Unknown,Unknown EMS Hospital Arrival Time,1,Twilight,Rain/Wind/Minor,0,1,[],[],0,0,Valid,0.0,0.0,46.0,46.0,['Male'],0,0,3,1,4,Wet/Standing Water,Straight,Level,Lowest,No
12744,17,Illinois,170217,0,1,1,0,1,DOWNERS GROVE,March,24,Friday,20,56,Urban,Medium Speed (Collector),No,41.81957222,-88.02885833,Non-Intersection,Dark - Lighted,Rain,8:00pm-8:59pm,56,9:00pm-9:59pm,3,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Rain/Wind/Minor,1,0,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,58.0,58.0,['Female'],0,0,2,4,3,Wet/Standing Water,Curve,Level,Lowest,No
12745,17,Illinois,170218,1,1,1,0,1,CHICAGO,March,25,Saturday,1,6,Urban,Medium Speed (Collector),No,41.88314722,-87.64843889,Complex/Circle,Dark - Lighted,Rain,1:00am-1:59am,6,1:00am-1:59am,11,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Rain/Wind/Minor,0,1,[],[],0,0,Invalid,0.0,0.0,998.0,998.0,['Other'],0,0,1,1,4,Wet/Standing Water,Straight,Level,Lowest,No
12746,17,Illinois,170219,0,2,2,0,3,CHICAGO,March,25,Saturday,7,13,Urban,High Speed (Arterial),Yes,41.96095,-87.64636944,Non-Intersection,Daylight,Rain,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Rain/Wind/Minor,1,2,['Rear_Seat'],['None_Used'],0,0,Valid,0.0,0.0,998.0,36.0,"['Male', 'Female']",3,0,3,4,5,Wet/Standing Water,Straight,Grade/Hillcrest,Lowest,No
12747,17,Illinois,170220,0,2,2,0,2,ELGIN,March,25,Saturday,5,7,Urban,Medium Speed (Collector),No,42.06220556,-88.29257778,Non-Intersection,Dark - Not Lighted,Snow,5:00am-5:59am,10,5:00am-5:59am,14,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Snow/Ice/Severe,1,1,['Driver'],['None_Used'],1,2,Valid,0.0,1.0,51.0,22.0,"['Female', 'Male']",1,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
12748,17,Illinois,170221,0,2,2,0,5,WAUKEGAN,March,25,Saturday,21,34,Urban,Medium Speed (Collector),No,42.40459444,-87.85509722,Simple Junction,Dark - Not Lighted,Clear,9:00pm-9:59pm,35,9:00pm-9:59pm,39,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,4,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,44.0,20.0,"['Female', 'Male']",0,0,2,4,5,Dry,Straight,Level,Lowest,No
12749,17,Illinois,170222,0,2,2,0,3,CHICAGO,March,26,Sunday,21,16,Urban,High Speed (Arterial),Yes,41.65911111,-87.60348889,Simple Junction,Dark - Lighted,Clear,9:00pm-9:59pm,Unknown,9:00pm-9:59pm,25,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,2,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,40.0,37.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12750,17,Illinois,170223,0,2,2,0,3,CHICAGO,March,27,Monday,20,1,Urban,High Speed (Arterial),Yes,41.81743056,-87.74299722,Non-Intersection,Dark - Lighted,Clear,8:00pm-8:59pm,2,8:00pm-8:59pm,10,Unknown,Unknown EMS Hospital Arrival Time,2,Dark - Lighted,Clear,2,1,"['Driver', 'Front_Passenger']","['None_Used', 'None_Used']",0,0,Valid,1.0,0.0,42.0,30.0,"['Male', 'Male']",2,0,3,4,5,Dry,Straight,Level,Lowest,No
12751,17,Illinois,170224,0,2,2,0,2,NOT APPLICABLE,March,28,Tuesday,6,25,Rural,Medium Speed (Collector),No,39.62993611,-90.473225,Non-Intersection,Dawn,Clear,6:00am-6:59am,29,6:00am-6:59am,39,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Twilight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,47.0,19.0,"['Male', 'Female']",0,0,3,4,5,Dry,Curve,Level,Lowest,No
12752,17,Illinois,170225,0,1,1,0,1,NOT APPLICABLE,March,28,Tuesday,16,38,Rural,Medium Speed (Collector),No,40.091875,-91.15684722,Non-Intersection,Daylight,Clear,Unknown,Unknown if Notified,Unknown EMS Scene Arrival Hour,Unknown if Arrived,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,50.0,50.0,['Male'],0,0,2,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
12753,17,Illinois,170226,0,1,1,0,2,SPRINGFIELD,March,28,Tuesday,18,37,Urban,Medium Speed (Collector),No,39.76227778,-89.59081667,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,38,6:00pm-6:59pm,45,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,54.0,54.0,['Male'],0,0,3,4,3,Dry,Straight,Level,Lowest,No
12754,17,Illinois,170227,1,1,1,0,1,CHICAGO,March,29,Wednesday,5,0,Urban,High Speed (Arterial),Yes,41.91703611,-87.74615556,Complex/Circle,Dark - Not Lighted,Clear,5:00am-5:59am,6,5:00am-5:59am,9,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,56.0,56.0,['Male'],0,0,2,2,4,Dry,Straight,Level,Lowest,No
12755,17,Illinois,170228,0,4,4,0,6,CHICAGO,March,29,Wednesday,21,15,Urban,Medium Speed (Collector),No,41.74213611,-87.713125,Non-Intersection,Dark - Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,5,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,1.0,53.0,25.0,"['Male', 'Male', 'Female', 'Male']",2,0,3,4,5,Dry,Straight,Level,Lowest,No
12756,17,Illinois,170229,0,2,2,0,2,ODIN,March,30,Thursday,99,99,Rural,Medium Speed (Collector),No,38.57361389,-89.05016944,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,23,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,58.0,30.0,"['Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
12757,17,Illinois,170230,0,2,2,0,2,NOT APPLICABLE,March,30,Thursday,5,45,Rural,Medium Speed (Collector),No,42.49782778,-89.42081111,Non-Intersection,Dark - Not Lighted,Clear,5:00am-5:59am,45,5:00am-5:59am,58,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,1.0,0.0,51.0,19.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
12758,17,Illinois,170231,0,2,2,0,2,NOT APPLICABLE,March,30,Thursday,8,49,Rural,Medium Speed (Collector),No,40.47552222,-90.07735556,Non-Intersection,Daylight,Clear,8:00am-8:59am,49,8:00am-8:59am,51,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,63.0,16.0,"['Male', 'Female']",0,0,3,4,5,Dry,Curve,Grade/Hillcrest,Lowest,No
12759,17,Illinois,170232,0,2,2,0,2,DECATUR,March,30,Thursday,20,23,Urban,High Speed (Arterial),Yes,39.84588889,-88.94971389,Complex/Circle,Dark - Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,68.0,52.0,"['Male', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
12760,17,Illinois,170233,0,2,1,1,1,HARWOOD HEIGHTS,March,30,Thursday,20,38,Urban,Medium Speed (Collector),No,41.95970556,-87.79538611,Non-Intersection,Dark - Lighted,Clear,8:00pm-8:59pm,40,8:00pm-8:59pm,45,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,20.0,20.0,['Male'],1,0,2,4,3,Dry,Straight,Level,Lowest,No
12761,17,Illinois,170234,0,1,1,0,1,NOT APPLICABLE,March,31,Friday,10,15,Rural,Low Speed (Local),No,41.51408056,-88.99355556,Non-Intersection,Daylight,Reported as Unknown,10:00am-10:59am,25,10:00am-10:59am,37,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,3.0,41.0,41.0,['Male'],0,0,3,4,2,Dry,Straight,Level,Lowest,No
12762,17,Illinois,170235,0,1,1,0,4,NOT APPLICABLE,April,1,Saturday,3,46,Rural,Low Speed (Local),No,37.77782222,-89.18539444,Non-Intersection,Dark - Not Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,3,['Driver'],['None_Used'],1,1,Valid,0.0,1.0,21.0,21.0,['Male'],0,0,5,4,3,Dry,Curve,Level,Lowest,No
12763,17,Illinois,170236,0,1,1,0,1,NOT APPLICABLE,April,1,Saturday,10,27,Rural,High Speed (Arterial),Yes,37.66580556,-89.23330278,Non-Intersection,Daylight,Clear,10:00am-10:59am,36,10:00am-10:59am,47,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,45.0,45.0,['Male'],0,0,3,4,3,Dry,Straight,Level,Lowest,No
12764,17,Illinois,170237,0,2,2,0,3,NOT APPLICABLE,April,1,Saturday,17,20,Rural,High Speed (Arterial),Yes,39.47084444,-89.18103333,Non-Intersection,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,64.0,50.0,"['Male', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12765,17,Illinois,170238,0,2,2,0,5,BLOOMINGTON,April,2,Sunday,7,19,Urban,High Speed (Arterial),Yes,40.4796,-88.9926,Complex/Circle,Daylight,Clear,7:00am-7:59am,19,7:00am-7:59am,36,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,4,['Front_Passenger'],['Shoulder_Lapbelt'],1,1,Valid,0.0,1.0,53.0,38.0,"['Female', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12766,17,Illinois,170239,0,1,1,0,2,DOWNERS GROVE,April,3,Monday,17,59,Urban,Medium Speed (Collector),No,41.78785833,-88.00171111,Non-Intersection,Daylight,Cloudy,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Reduced Visibility,1,1,['Front_Passenger'],['None_Used'],0,0,Valid,0.0,0.0,21.0,21.0,['Male'],2,0,2,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
12767,17,Illinois,170240,0,2,2,0,3,AURORA,April,3,Monday,19,4,Urban,Low Speed (Local),No,41.80705833,-88.2541,Non-Intersection,Daylight,Clear,7:00pm-7:59pm,4,7:00pm-7:59pm,11,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,2,['Front_Passenger'],['None_Used'],0,0,Valid,0.0,1.0,45.0,23.0,"['Male', 'Male']",3,0,2,4,4,Dry,Curve,Level,Lowest,No
12768,17,Illinois,170241,0,1,1,0,1,NOT APPLICABLE,April,4,Tuesday,23,48,Rural,Medium Speed (Collector),No,40.59724444,-90.08483611,Non-Intersection,Dark - Lighted,Clear,11:00pm-11:59pm,48,11:00pm-11:59pm,57,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,52.0,52.0,['Male'],0,0,5,4,1,Dry,Straight,Level,Lowest,No
12769,17,Illinois,170242,0,1,1,0,1,NOT APPLICABLE,April,6,Thursday,5,46,Rural,Low Speed (Local),No,41.95902222,-89.09378056,Non-Intersection,Dark - Not Lighted,Clear,5:00am-5:59am,49,6:00am-6:59am,2,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,26.0,26.0,['Male'],0,0,2,4,3,Dry,Straight,Level,Lowest,No
12770,17,Illinois,170243,0,2,2,0,3,DECATUR,April,6,Thursday,13,6,Urban,High Speed (Arterial),Yes,39.86131944,-88.92679722,Non-Intersection,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,2,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,79.0,59.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12771,17,Illinois,170244,0,3,3,0,3,AURORA,April,6,Thursday,20,52,Urban,Medium Speed (Collector),No,41.74753333,-88.24694722,Non-Intersection,Dark - Lighted,Clear,8:00pm-8:59pm,53,8:00pm-8:59pm,59,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,48.0,18.0,"['Male', 'Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12772,17,Illinois,170245,0,2,2,0,5,CHICAGO,April,7,Friday,0,52,Urban,Medium Speed (Collector),No,41.79461667,-87.62562778,Complex/Circle,Dark - Lighted,Clear,0:00am-0:59am,52,0:00am-0:59am,59,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,4,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,35.0,29.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
12773,17,Illinois,170246,1,1,1,0,1,CARBONDALE,April,7,Friday,2,39,Urban,High Speed (Arterial),Yes,37.72482778,-89.22195556,Complex/Circle,Dark - Not Lighted,Clear,2:00am-2:59am,42,2:00am-2:59am,0,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,30.0,30.0,['Male'],0,0,3,3,4,Dry,Straight,Grade/Hillcrest,Lowest,No
12774,17,Illinois,170247,0,2,2,0,2,NOT APPLICABLE,April,7,Friday,12,30,Rural,High Speed (Arterial),Yes,40.30596667,-88.98768333,Non-Intersection,Daylight,Clear,12:00pm-12:59pm,32,12:00pm-12:59pm,46,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,44.0,19.0,"['Male', 'Female']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
12775,17,Illinois,170248,0,1,1,0,2,NOT APPLICABLE,April,8,Saturday,7,40,Urban,High Speed (Arterial),Yes,41.46272222,-88.26110556,Non-Intersection,Daylight,Clear,7:00am-7:59am,40,7:00am-7:59am,40,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,1,['Non_Standard_Risk'],['None_Used'],0,0,Valid,2.0,1.0,39.0,39.0,['Male'],0,0,4,4,2,Dry,Straight,Level,Lowest,Yes
12776,17,Illinois,170249,0,1,1,0,1,NOT APPLICABLE,April,8,Saturday,14,45,Rural,Medium Speed (Collector),No,40.78833889,-89.86985556,Non-Intersection,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,22.0,22.0,['Male'],0,0,5,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
12777,17,Illinois,170250,1,1,1,0,1,BUFFALO GROVE,April,8,Saturday,19,48,Urban,Medium Speed (Collector),No,42.14485,-87.95854444,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,49,7:00pm-7:59pm,54,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,33.0,33.0,['Male'],0,0,3,2,4,Dry,Straight,Level,Lowest,No
12778,17,Illinois,170252,1,1,1,0,1,CHICAGO,April,8,Saturday,21,48,Urban,Medium Speed (Collector),No,41.87670278,-87.75506667,Complex/Circle,Dark - Lighted,Clear,9:00pm-9:59pm,Unknown,9:00pm-9:59pm,54,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,0,1,[],[],0,0,Invalid,0.0,0.0,998.0,998.0,['Other'],0,0,1,0,4,Dry,Straight,Grade/Hillcrest,Lowest,No
12779,17,Illinois,170253,0,1,1,0,1,HILLSIDE,April,8,Saturday,22,0,Urban,High Speed (Arterial),Yes,41.87023611,-87.88458889,Non-Intersection,Dark - Lighted,Clear,10:00pm-10:59pm,1,10:00pm-10:59pm,5,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,40.0,40.0,['Male'],1,0,5,0,3,Dry,Straight,Level,Lowest,No
12780,17,Illinois,170254,0,1,1,0,2,BERWYN,April,8,Saturday,22,43,Urban,High Speed (Arterial),Yes,41.83131944,-87.78131111,Non-Intersection,Dark - Lighted,Clear,10:00pm-10:59pm,43,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,1,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,19.0,19.0,['Male'],2,0,2,4,3,Dry,Straight,Level,Lowest,No
12781,17,Illinois,170255,0,1,1,0,1,NOT APPLICABLE,April,9,Sunday,16,28,Urban,Medium Speed (Collector),No,42.04502222,-88.40387778,Non-Intersection,Daylight,Clear,4:00pm-4:59pm,28,4:00pm-4:59pm,35,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,56.0,56.0,['Female'],0,0,2,4,3,Dry,Straight,Level,Lowest,No
12782,17,Illinois,170256,0,1,1,0,1,PEKIN,April,9,Sunday,18,44,Rural,Medium Speed (Collector),No,40.50231111,-89.60685833,Non-Intersection,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,32.0,32.0,['Male'],0,0,3,4,3,Dry,Straight,Level,Lowest,No
12783,17,Illinois,170257,0,1,1,0,2,NOT APPLICABLE,April,9,Sunday,19,59,Rural,Low Speed (Local),No,40.85988333,-90.31530556,Non-Intersection,Dusk,Clear,8:00pm-8:59pm,0,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Twilight,Clear,1,1,['Front_Passenger'],['None_Used'],0,0,Valid,0.0,0.0,15.0,15.0,['Female'],0,0,5,4,3,Dry,Straight,Level,Lowest,No
